No,long,lat,group,order,region,subregion,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA
313,-114.6889572,33.26593018,2,313,arizona,NA,2,5,5,2,5,5,5
314,-114.7405243,33.31176376,2,314,arizona,NA,2,5,5,2,5,5,5
315,-114.7176056,33.35760117,2,315,arizona,NA,2,5,5,2,5,5,5
316,-114.7290649,33.40343857,2,316,arizona,NA,2,5,5,2,5,5,5
317,-114.6889572,33.43209076,2,317,arizona,NA,2,5,5,2,5,5,5
318,-114.6488495,33.45500565,2,318,arizona,NA,2,5,5,2,5,5,5
319,-114.6373901,33.48365402,2,319,arizona,NA,2,5,5,2,5,5,5
320,-114.6087418,33.50084305,2,320,arizona,NA,2,5,5,2,5,5,5
321,-114.6202011,33.52949142,2,321,arizona,NA,2,5,5,2,5,5,5
322,-114.5686417,33.54668045,2,322,arizona,NA,2,5,5,2,5,5,5
323,-114.5571823,33.57532883,2,323,arizona,NA,2,5,5,2,5,5,5
324,-114.5285339,33.63262177,2,324,arizona,NA,2,5,5,2,5,5,5
325,-114.5399933,33.69564819,2,325,arizona,NA,2,5,5,2,5,5,5
326,-114.5228043,33.73002625,2,326,arizona,NA,2,5,5,2,5,5,5
327,-114.5399933,33.78159332,2,327,arizona,NA,2,5,5,2,5,5,5
328,-114.5399933,33.92483139,2,328,arizona,NA,2,5,5,2,5,5,5
329,-114.5170746,33.96493912,2,329,arizona,NA,2,5,5,2,5,5,5
330,-114.4540482,33.99931717,2,330,arizona,NA,2,5,5,2,5,5,5
331,-114.4712372,34.01650238,2,331,arizona,NA,2,5,5,2,5,5,5
332,-114.4483185,34.03942108,2,332,arizona,NA,2,5,5,2,5,5,5
333,-114.4196701,34.07952881,2,333,arizona,NA,2,5,5,2,5,5,5
334,-114.3967514,34.11390686,2,334,arizona,NA,2,5,5,2,5,5,5
335,-114.2993469,34.15401077,2,335,arizona,NA,2,5,5,2,5,5,5
336,-114.2305984,34.19984818,2,336,arizona,NA,2,5,5,2,5,5,5
337,-114.1904907,34.24568558,2,337,arizona,NA,2,5,5,2,5,5,5
338,-114.133194,34.2628746,2,338,arizona,NA,2,5,5,2,5,5,5
339,-114.1389236,34.29725266,2,339,arizona,NA,2,5,5,2,5,5,5
340,-114.1675644,34.33736038,2,340,arizona,NA,2,5,5,2,5,5,5
341,-114.2878876,34.4233017,2,341,arizona,NA,2,5,5,2,5,5,5
342,-114.3738327,34.4691391,2,342,arizona,NA,2,5,5,2,5,5,5
343,-114.4024887,34.58946228,2,343,arizona,NA,2,5,5,2,5,5,5
344,-114.4196701,34.61238098,2,344,arizona,NA,2,5,5,2,5,5,5
345,-114.4483185,34.70978165,2,345,arizona,NA,2,5,5,2,5,5,5
346,-114.5743637,34.80718613,2,346,arizona,NA,2,5,5,2,5,5,5
347,-114.5514526,34.8358345,2,347,arizona,NA,2,5,5,2,5,5,5
348,-114.545723,34.84729385,2,348,arizona,NA,2,5,5,2,5,5,5
349,-114.5686417,34.86448288,2,349,arizona,NA,2,5,5,2,5,5,5
350,-114.6087418,34.88740158,2,350,arizona,NA,2,5,5,2,5,5,5
351,-114.6316681,34.96188354,2,351,arizona,NA,2,5,5,2,5,5,5
352,-114.6373901,35.0191803,2,352,arizona,NA,2,5,5,2,5,5,5
354,-94.05102539,33.03674698,3,354,arkansas,NA,5,5,1,4,5,5,5
355,-94.05102539,33.30030823,3,355,arkansas,NA,5,5,1,4,5,5,5
356,-94.05675507,33.57532883,3,356,arkansas,NA,5,5,1,4,5,5,5
357,-94.07966614,33.58678436,3,357,arkansas,NA,5,5,1,4,5,5,5
358,-94.09112549,33.59824371,3,358,arkansas,NA,5,5,1,4,5,5,5
359,-94.11977386,33.59251785,3,359,arkansas,NA,5,5,1,4,5,5,5
360,-94.14842987,33.58678436,3,360,arkansas,NA,5,5,1,4,5,5,5
361,-94.15415955,33.58678436,3,361,arkansas,NA,5,5,1,4,5,5,5
362,-94.1885376,33.60970306,3,362,arkansas,NA,5,5,1,4,5,5,5
363,-94.20571899,33.61543655,3,363,arkansas,NA,5,5,1,4,5,5,5
364,-94.22290802,33.60970306,3,364,arkansas,NA,5,5,1,4,5,5,5
365,-94.2286377,33.59824371,3,365,arkansas,NA,5,5,1,4,5,5,5
366,-94.24009705,33.57532883,3,366,arkansas,NA,5,5,1,4,5,5,5
367,-94.26301575,33.58678436,3,367,arkansas,NA,5,5,1,4,5,5,5
368,-94.28020477,33.58678436,3,368,arkansas,NA,5,5,1,4,5,5,5
369,-94.2973938,33.57532883,3,369,arkansas,NA,5,5,1,4,5,5,5
370,-94.30885315,33.56959915,3,370,arkansas,NA,5,5,1,4,5,5,5
371,-94.3661499,33.57532883,3,371,arkansas,NA,5,5,1,4,5,5,5
372,-94.40052795,33.56959915,3,372,arkansas,NA,5,5,1,4,5,5,5
373,-94.40625,33.57532883,3,373,arkansas,NA,5,5,1,4,5,5,5
374,-94.42344666,33.59824371,3,374,arkansas,NA,5,5,1,4,5,5,5
375,-94.4520874,33.59824371,3,375,arkansas,NA,5,5,1,4,5,5,5
376,-94.46355438,33.61543655,3,376,arkansas,NA,5,5,1,4,5,5,5
377,-94.47501373,33.63262177,3,377,arkansas,NA,5,5,1,4,5,5,5
378,-94.48074341,33.65554047,3,378,arkansas,NA,5,5,1,4,5,5,5
379,-94.4979248,33.66699982,3,379,arkansas,NA,5,5,1,4,5,5,5
380,-94.49219513,33.67845917,3,380,arkansas,NA,5,5,1,4,5,5,5
381,-94.49219513,33.96493912,3,381,arkansas,NA,5,5,1,4,5,5,5
382,-94.48646545,34.21131134,3,382,arkansas,NA,5,5,1,4,5,5,5
383,-94.48074341,34.53216553,3,383,arkansas,NA,5,5,1,4,5,5,5
384,-94.46928406,34.74989319,3,384,arkansas,NA,5,5,1,4,5,5,5
385,-94.45782471,34.98480225,3,385,arkansas,NA,5,5,1,4,5,5,5
386,-94.44063568,35.39733124,3,386,arkansas,NA,5,5,1,4,5,5,5
387,-94.44635773,35.44316864,3,387,arkansas,NA,5,5,1,4,5,5,5
388,-94.48074341,35.65516663,3,388,arkansas,NA,5,5,1,4,5,5,5
389,-94.50366211,35.76402664,3,389,arkansas,NA,5,5,1,4,5,5,5
390,-94.56095886,36.11352921,3,390,arkansas,NA,5,5,1,4,5,5,5
391,-94.57241058,36.17655563,3,391,arkansas,NA,5,5,1,4,5,5,5
392,-94.62397766,36.50886917,3,392,arkansas,NA,5,5,1,4,5,5,5
393,-94.08539581,36.5031395,3,393,arkansas,NA,5,5,1,4,5,5,5
394,-94.07966614,36.49741364,3,394,arkansas,NA,5,5,1,4,5,5,5
395,-93.89059448,36.5031395,3,395,arkansas,NA,5,5,1,4,5,5,5
396,-93.87340546,36.49741364,3,396,arkansas,NA,5,5,1,4,5,5,5
397,-93.59838867,36.5031395,3,397,arkansas,NA,5,5,1,4,5,5,5
398,-93.59265137,36.49741364,3,398,arkansas,NA,5,5,1,4,5,5,5
399,-93.33482361,36.5031395,3,399,arkansas,NA,5,5,1,4,5,5,5
400,-93.32336426,36.49741364,3,400,arkansas,NA,5,5,1,4,5,5,5
401,-93.30617523,36.5031395,3,401,arkansas,NA,5,5,1,4,5,5,5
402,-93.30044556,36.49741364,3,402,arkansas,NA,5,5,1,4,5,5,5
403,-92.84780884,36.5031395,3,403,arkansas,NA,5,5,1,4,5,5,5
404,-92.84207916,36.5031395,3,404,arkansas,NA,5,5,1,4,5,5,5
405,-92.77332306,36.5031395,3,405,arkansas,NA,5,5,1,4,5,5,5
406,-92.76759338,36.5031395,3,406,arkansas,NA,5,5,1,4,5,5,5
407,-92.54987335,36.5031395,3,407,arkansas,NA,5,5,1,4,5,5,5
408,-92.16026306,36.49741364,3,408,arkansas,NA,5,5,1,4,5,5,5
409,-92.13161469,36.49741364,3,409,arkansas,NA,5,5,1,4,5,5,5
410,-91.67324829,36.5031395,3,410,arkansas,NA,5,5,1,4,5,5,5
411,-91.46697998,36.49741364,3,411,arkansas,NA,5,5,1,4,5,5,5
412,-91.46125031,36.49741364,3,412,arkansas,NA,5,5,1,4,5,5,5
413,-91.42114258,36.49741364,3,413,arkansas,NA,5,5,1,4,5,5,5
414,-91.4154129,36.5031395,3,414,arkansas,NA,5,5,1,4,5,5,5
415,-91.14612579,36.5031395,3,415,arkansas,NA,5,5,1,4,5,5,5
416,-90.79089355,36.5031395,3,416,arkansas,NA,5,5,1,4,5,5,5
417,-90.57317352,36.50886917,3,417,arkansas,NA,5,5,1,4,5,5,5
418,-90.22366333,36.50886917,3,418,arkansas,NA,5,5,1,4,5,5,5
419,-90.17209625,36.5031395,3,419,arkansas,NA,5,5,1,4,5,5,5
420,-90.1377182,36.47449493,3,420,arkansas,NA,5,5,1,4,5,5,5
421,-90.12625885,36.40573883,3,421,arkansas,NA,5,5,1,4,5,5,5
422,-90.10334015,36.40000916,3,422,arkansas,NA,5,5,1,4,5,5,5
423,-90.06896973,36.3885498,3,423,arkansas,NA,5,5,1,4,5,5,5
424,-90.06896973,36.34844208,3,424,arkansas,NA,5,5,1,4,5,5,5
425,-90.0918808,36.28541565,3,425,arkansas,NA,5,5,1,4,5,5,5
426,-90.1205368,36.2739563,3,426,arkansas,NA,5,5,1,4,5,5,5
427,-90.1377182,36.21665955,3,427,arkansas,NA,5,5,1,4,5,5,5
428,-90.18928528,36.19947433,3,428,arkansas,NA,5,5,1,4,5,5,5
429,-90.18928528,36.17655563,3,429,arkansas,NA,5,5,1,4,5,5,5
430,-90.26377106,36.13071823,3,430,arkansas,NA,5,5,1,4,5,5,5
431,-90.37836456,36.00466919,3,431,arkansas,NA,5,5,1,4,5,5,5
432,-90.38409424,36.00466919,3,432,arkansas,NA,5,5,1,4,5,5,5
433,-90.29814911,35.99893951,3,433,arkansas,NA,5,5,1,4,5,5,5
434,-89.97156525,35.99893951,3,434,arkansas,NA,5,5,1,4,5,5,5
435,-89.96582794,36.00466919,3,435,arkansas,NA,5,5,1,4,5,5,5
436,-89.79394531,36.00466919,3,436,arkansas,NA,5,5,1,4,5,5,5
437,-89.75383759,36.00466919,3,437,arkansas,NA,5,5,1,4,5,5,5
438,-89.71945953,36.00466919,3,438,arkansas,NA,5,5,1,4,5,5,5
439,-89.71372986,35.98747635,3,439,arkansas,NA,5,5,1,4,5,5,5
440,-89.68508148,35.97029114,3,440,arkansas,NA,5,5,1,4,5,5,5
441,-89.65644073,35.94737244,3,441,arkansas,NA,5,5,1,4,5,5,5
442,-89.65070343,35.92445374,3,442,arkansas,NA,5,5,1,4,5,5,5
443,-89.66217041,35.91299438,3,443,arkansas,NA,5,5,1,4,5,5,5
444,-89.70800781,35.90726471,3,444,arkansas,NA,5,5,1,4,5,5,5
445,-89.73664856,35.90153885,3,445,arkansas,NA,5,5,1,4,5,5,5
446,-89.73664856,35.87862015,3,446,arkansas,NA,5,5,1,4,5,5,5
447,-89.73091888,35.85570145,3,447,arkansas,NA,5,5,1,4,5,5,5
448,-89.73091888,35.83278275,3,448,arkansas,NA,5,5,1,4,5,5,5
449,-89.74237823,35.82131958,3,449,arkansas,NA,5,5,1,4,5,5,5
450,-89.78248596,35.80413055,3,450,arkansas,NA,5,5,1,4,5,5,5
451,-89.79967499,35.79267502,3,451,arkansas,NA,5,5,1,4,5,5,5
452,-89.79967499,35.77548599,3,452,arkansas,NA,5,5,1,4,5,5,5
453,-89.82832336,35.76402664,3,453,arkansas,NA,5,5,1,4,5,5,5
454,-89.90853882,35.74683762,3,454,arkansas,NA,5,5,1,4,5,5,5
455,-89.93718719,35.73537827,3,455,arkansas,NA,5,5,1,4,5,5,5
456,-89.94291687,35.70672989,3,456,arkansas,NA,5,5,1,4,5,5,5
457,-89.93718719,35.68954086,3,457,arkansas,NA,5,5,1,4,5,5,5
458,-89.91426849,35.66662216,3,458,arkansas,NA,5,5,1,4,5,5,5
459,-89.87416077,35.66662216,3,459,arkansas,NA,5,5,1,4,5,5,5
460,-89.86270142,35.65516663,3,460,arkansas,NA,5,5,1,4,5,5,5
461,-89.86843109,35.64370346,3,461,arkansas,NA,5,5,1,4,5,5,5
462,-89.89707947,35.59786606,3,462,arkansas,NA,5,5,1,4,5,5,5
463,-89.90280914,35.57494736,3,463,arkansas,NA,5,5,1,4,5,5,5
464,-89.90853882,35.55203247,3,464,arkansas,NA,5,5,1,4,5,5,5
465,-89.90853882,35.53483963,3,465,arkansas,NA,5,5,1,4,5,5,5
466,-89.91426849,35.52338409,3,466,arkansas,NA,5,5,1,4,5,5,5
467,-89.96009827,35.51765442,3,467,arkansas,NA,5,5,1,4,5,5,5
468,-89.9830246,35.51765442,3,468,arkansas,NA,5,5,1,4,5,5,5
469,-89.99448395,35.49473572,3,469,arkansas,NA,5,5,1,4,5,5,5
470,-90.01166534,35.43743896,3,470,arkansas,NA,5,5,1,4,5,5,5
471,-90.028862,35.42024994,3,471,arkansas,NA,5,5,1,4,5,5,5
472,-90.0460434,35.40879059,3,472,arkansas,NA,5,5,1,4,5,5,5
473,-90.06896973,35.41452026,3,473,arkansas,NA,5,5,1,4,5,5,5
474,-90.08042145,35.42598343,3,474,arkansas,NA,5,5,1,4,5,5,5
475,-90.08615112,35.47181702,3,475,arkansas,NA,5,5,1,4,5,5,5
476,-90.09761047,35.47754669,3,476,arkansas,NA,5,5,1,4,5,5,5
477,-90.1205368,35.47181702,3,477,arkansas,NA,5,5,1,4,5,5,5
478,-90.12625885,35.44890213,3,478,arkansas,NA,5,5,1,4,5,5,5
479,-90.1377182,35.43743896,3,479,arkansas,NA,5,5,1,4,5,5,5
480,-90.16064453,35.42598343,3,480,arkansas,NA,5,5,1,4,5,5,5
481,-90.1835556,35.41452026,3,481,arkansas,NA,5,5,1,4,5,5,5
482,-90.18928528,35.39733124,3,482,arkansas,NA,5,5,1,4,5,5,5
483,-90.18928528,35.3858757,3,483,arkansas,NA,5,5,1,4,5,5,5
484,-90.16636658,35.36868286,3,484,arkansas,NA,5,5,1,4,5,5,5
485,-90.14917755,35.36868286,3,485,arkansas,NA,5,5,1,4,5,5,5
486,-90.10907745,35.39733124,3,486,arkansas,NA,5,5,1,4,5,5,5
487,-90.10334015,35.36868286,3,487,arkansas,NA,5,5,1,4,5,5,5
488,-90.0918808,35.362957,3,488,arkansas,NA,5,5,1,4,5,5,5
489,-90.09761047,35.34576797,3,489,arkansas,NA,5,5,1,4,5,5,5
490,-90.09761047,35.30565643,3,490,arkansas,NA,5,5,1,4,5,5,5
491,-90.08615112,35.25409317,3,491,arkansas,NA,5,5,1,4,5,5,5
492,-90.06896973,35.21971512,3,492,arkansas,NA,5,5,1,4,5,5,5
493,-90.05750275,35.19679642,3,493,arkansas,NA,5,5,1,4,5,5,5
494,-90.06896973,35.17961121,3,494,arkansas,NA,5,5,1,4,5,5,5
495,-90.0746994,35.16241837,3,495,arkansas,NA,5,5,1,4,5,5,5
496,-90.06324005,35.13950348,3,496,arkansas,NA,5,5,1,4,5,5,5
497,-90.08615112,35.1108551,3,497,arkansas,NA,5,5,1,4,5,5,5
498,-90.10334015,35.0879364,3,498,arkansas,NA,5,5,1,4,5,5,5
499,-90.1205368,35.08220291,3,499,arkansas,NA,5,5,1,4,5,5,5
500,-90.14917755,35.08220291,3,500,arkansas,NA,5,5,1,4,5,5,5
501,-90.17782593,35.0879364,3,501,arkansas,NA,5,5,1,4,5,5,5
502,-90.19501495,35.08220291,3,502,arkansas,NA,5,5,1,4,5,5,5
503,-90.2064743,35.05928421,3,503,arkansas,NA,5,5,1,4,5,5,5
504,-90.21793365,35.042099,3,504,arkansas,NA,5,5,1,4,5,5,5
505,-90.25804138,35.03636932,3,505,arkansas,NA,5,5,1,4,5,5,5
506,-90.26950073,35.03636932,3,506,arkansas,NA,5,5,1,4,5,5,5
507,-90.28668976,35.02490997,3,507,arkansas,NA,5,5,1,4,5,5,5
508,-90.28096008,34.99626541,3,508,arkansas,NA,5,5,1,4,5,5,5
509,-90.26377106,34.96188354,3,509,arkansas,NA,5,5,1,4,5,5,5
510,-90.25231171,34.94469452,3,510,arkansas,NA,5,5,1,4,5,5,5
511,-90.24658203,34.93323898,3,511,arkansas,NA,5,5,1,4,5,5,5
512,-90.25804138,34.92177582,3,512,arkansas,NA,5,5,1,4,5,5,5
513,-90.28668976,34.89313126,3,513,arkansas,NA,5,5,1,4,5,5,5
514,-90.31533813,34.87593842,3,514,arkansas,NA,5,5,1,4,5,5,5
515,-90.34971619,34.8587532,3,515,arkansas,NA,5,5,1,4,5,5,5
516,-90.41273499,34.84156418,3,516,arkansas,NA,5,5,1,4,5,5,5
517,-90.42420197,34.83010483,3,517,arkansas,NA,5,5,1,4,5,5,5
518,-90.42993164,34.8129158,3,518,arkansas,NA,5,5,1,4,5,5,5
519,-90.42993164,34.7899971,3,519,arkansas,NA,5,5,1,4,5,5,5
520,-90.44712067,34.77280807,3,520,arkansas,NA,5,5,1,4,5,5,5
521,-90.45857239,34.75561905,3,521,arkansas,NA,5,5,1,4,5,5,5
522,-90.47576904,34.75561905,3,522,arkansas,NA,5,5,1,4,5,5,5
523,-90.52160645,34.76134872,3,523,arkansas,NA,5,5,1,4,5,5,5
524,-90.5330658,34.76134872,3,524,arkansas,NA,5,5,1,4,5,5,5
525,-90.54451752,34.73270035,3,525,arkansas,NA,5,5,1,4,5,5,5
526,-90.5330658,34.73270035,3,526,arkansas,NA,5,5,1,4,5,5,5
527,-90.48149872,34.71551132,3,527,arkansas,NA,5,5,1,4,5,5,5
528,-90.47003937,34.6983223,3,528,arkansas,NA,5,5,1,4,5,5,5
529,-90.46430206,34.67540359,3,529,arkansas,NA,5,5,1,4,5,5,5
530,-90.46430206,34.65821838,3,530,arkansas,NA,5,5,1,4,5,5,5
531,-90.48149872,34.65821838,3,531,arkansas,NA,5,5,1,4,5,5,5
532,-90.49295044,34.66967392,3,532,arkansas,NA,5,5,1,4,5,5,5
533,-90.5330658,34.68686676,3,533,arkansas,NA,5,5,1,4,5,5,5
534,-90.55597687,34.67540359,3,534,arkansas,NA,5,5,1,4,5,5,5
535,-90.57317352,34.64102936,3,535,arkansas,NA,5,5,1,4,5,5,5
536,-90.56744385,34.61811066,3,536,arkansas,NA,5,5,1,4,5,5,5
537,-90.5330658,34.5837326,3,537,arkansas,NA,5,5,1,4,5,5,5
538,-90.5330658,34.5608139,3,538,arkansas,NA,5,5,1,4,5,5,5
539,-90.53878784,34.55508423,3,539,arkansas,NA,5,5,1,4,5,5,5
540,-90.56171417,34.52643585,3,540,arkansas,NA,5,5,1,4,5,5,5
541,-90.57317352,34.5149765,3,541,arkansas,NA,5,5,1,4,5,5,5
542,-90.56744385,34.4462204,3,542,arkansas,NA,5,5,1,4,5,5,5
543,-90.57889557,34.4233017,3,543,arkansas,NA,5,5,1,4,5,5,5
544,-90.60755157,34.400383,3,544,arkansas,NA,5,5,1,4,5,5,5
545,-90.65338898,34.38892746,3,545,arkansas,NA,5,5,1,4,5,5,5
546,-90.67630005,34.38319778,3,546,arkansas,NA,5,5,1,4,5,5,5
547,-90.71640778,34.38892746,3,547,arkansas,NA,5,5,1,4,5,5,5
548,-90.73932648,34.38319778,3,548,arkansas,NA,5,5,1,4,5,5,5
549,-90.75078583,34.36027908,3,549,arkansas,NA,5,5,1,4,5,5,5
550,-90.74505615,34.33163071,3,550,arkansas,NA,5,5,1,4,5,5,5
551,-90.72213745,34.30871201,3,551,arkansas,NA,5,5,1,4,5,5,5
552,-90.73932648,34.29725266,3,552,arkansas,NA,5,5,1,4,5,5,5
553,-90.76797485,34.29725266,3,553,arkansas,NA,5,5,1,4,5,5,5
554,-90.79662323,34.29152298,3,554,arkansas,NA,5,5,1,4,5,5,5
555,-90.81954193,34.2628746,3,555,arkansas,NA,5,5,1,4,5,5,5
556,-90.83673096,34.24568558,3,556,arkansas,NA,5,5,1,4,5,5,5
557,-90.85964966,34.2399559,3,557,arkansas,NA,5,5,1,4,5,5,5
558,-90.89975739,34.24568558,3,558,arkansas,NA,5,5,1,4,5,5,5
559,-90.91120911,34.23423004,3,559,arkansas,NA,5,5,1,4,5,5,5
560,-90.91120911,34.21131134,3,560,arkansas,NA,5,5,1,4,5,5,5
561,-90.89402771,34.20558167,3,561,arkansas,NA,5,5,1,4,5,5,5
562,-90.83100128,34.19412231,3,562,arkansas,NA,5,5,1,4,5,5,5
563,-90.81954193,34.18266296,3,563,arkansas,NA,5,5,1,4,5,5,5
564,-90.83100128,34.15401077,3,564,arkansas,NA,5,5,1,4,5,5,5
565,-90.8653717,34.15401077,3,565,arkansas,NA,5,5,1,4,5,5,5
566,-90.92266846,34.17120361,3,566,arkansas,NA,5,5,1,4,5,5,5
567,-90.96277618,34.17120361,3,567,arkansas,NA,5,5,1,4,5,5,5
568,-90.97997284,34.15401077,3,568,arkansas,NA,5,5,1,4,5,5,5
569,-90.94558716,34.12536621,3,569,arkansas,NA,5,5,1,4,5,5,5
570,-90.92840576,34.10817719,3,570,arkansas,NA,5,5,1,4,5,5,5
571,-90.92840576,34.07379913,3,571,arkansas,NA,5,5,1,4,5,5,5
572,-90.94558716,34.03942108,3,572,arkansas,NA,5,5,1,4,5,5,5
573,-90.96277618,34.02223587,3,573,arkansas,NA,5,5,1,4,5,5,5
574,-90.97997284,33.99931717,3,574,arkansas,NA,5,5,1,4,5,5,5
575,-90.98570251,33.98212814,3,575,arkansas,NA,5,5,1,4,5,5,5
576,-91.00861359,33.98212814,3,576,arkansas,NA,5,5,1,4,5,5,5
577,-91.04299164,34.01650238,3,577,arkansas,NA,5,5,1,4,5,5,5
578,-91.06018066,34.01650238,3,578,arkansas,NA,5,5,1,4,5,5,5
579,-91.07164001,34.01077271,3,579,arkansas,NA,5,5,1,4,5,5,5
580,-91.07164001,33.98212814,3,580,arkansas,NA,5,5,1,4,5,5,5
581,-91.05445099,33.95920944,3,581,arkansas,NA,5,5,1,4,5,5,5
582,-91.04872131,33.92483139,3,582,arkansas,NA,5,5,1,4,5,5,5
583,-91.06018066,33.90764236,3,583,arkansas,NA,5,5,1,4,5,5,5
584,-91.06591797,33.88472366,3,584,arkansas,NA,5,5,1,4,5,5,5
585,-91.05445099,33.83888626,3,585,arkansas,NA,5,5,1,4,5,5,5
586,-91.06591797,33.81023788,3,586,arkansas,NA,5,5,1,4,5,5,5
587,-91.09455872,33.79305267,3,587,arkansas,NA,5,5,1,4,5,5,5
588,-91.13466644,33.77013397,3,588,arkansas,NA,5,5,1,4,5,5,5
589,-91.14039612,33.7414856,3,589,arkansas,NA,5,5,1,4,5,5,5
590,-91.13466644,33.73575592,3,590,arkansas,NA,5,5,1,4,5,5,5
591,-91.07736969,33.72429657,3,591,arkansas,NA,5,5,1,4,5,5,5
592,-91.06591797,33.69564819,3,592,arkansas,NA,5,5,1,4,5,5,5
593,-91.07736969,33.68991852,3,593,arkansas,NA,5,5,1,4,5,5,5
594,-91.11174774,33.68418884,3,594,arkansas,NA,5,5,1,4,5,5,5
595,-91.14039612,33.68991852,3,595,arkansas,NA,5,5,1,4,5,5,5
596,-91.18623352,33.72429657,3,596,arkansas,NA,5,5,1,4,5,5,5
597,-91.20342255,33.73002625,3,597,arkansas,NA,5,5,1,4,5,5,5
598,-91.22061157,33.71283722,3,598,arkansas,NA,5,5,1,4,5,5,5
599,-91.20915222,33.68991852,3,599,arkansas,NA,5,5,1,4,5,5,5
600,-91.20342255,33.67272949,3,600,arkansas,NA,5,5,1,4,5,5,5
601,-91.17477417,33.63835526,3,601,arkansas,NA,5,5,1,4,5,5,5
602,-91.16331482,33.62116241,3,602,arkansas,NA,5,5,1,4,5,5,5
603,-91.16904449,33.60397339,3,603,arkansas,NA,5,5,1,4,5,5,5
604,-91.2148819,33.59251785,3,604,arkansas,NA,5,5,1,4,5,5,5
605,-91.23779297,33.57532883,3,605,arkansas,NA,5,5,1,4,5,5,5
606,-91.23207092,33.54668045,3,606,arkansas,NA,5,5,1,4,5,5,5
607,-91.2148819,33.52949142,3,607,arkansas,NA,5,5,1,4,5,5,5
608,-91.20915222,33.51802826,3,608,arkansas,NA,5,5,1,4,5,5,5
609,-91.22634125,33.49510956,3,609,arkansas,NA,5,5,1,4,5,5,5
610,-91.23207092,33.47219467,3,610,arkansas,NA,5,5,1,4,5,5,5
611,-91.22634125,33.45500565,3,611,arkansas,NA,5,5,1,4,5,5,5
612,-91.20915222,33.45500565,3,612,arkansas,NA,5,5,1,4,5,5,5
613,-91.18623352,33.47792435,3,613,arkansas,NA,5,5,1,4,5,5,5
614,-91.16904449,33.49510956,3,614,arkansas,NA,5,5,1,4,5,5,5
615,-91.14612579,33.50084305,3,615,arkansas,NA,5,5,1,4,5,5,5
616,-91.13466644,33.4893837,3,616,arkansas,NA,5,5,1,4,5,5,5
617,-91.13466644,33.47219467,3,617,arkansas,NA,5,5,1,4,5,5,5
618,-91.16331482,33.45500565,3,618,arkansas,NA,5,5,1,4,5,5,5
619,-91.18623352,33.42635727,3,619,arkansas,NA,5,5,1,4,5,5,5
620,-91.18623352,33.40343857,3,620,arkansas,NA,5,5,1,4,5,5,5
621,-91.18050385,33.39197922,3,621,arkansas,NA,5,5,1,4,5,5,5
622,-91.16331482,33.39197922,3,622,arkansas,NA,5,5,1,4,5,5,5
623,-91.14039612,33.40343857,3,623,arkansas,NA,5,5,1,4,5,5,5
624,-91.11174774,33.43781662,3,624,arkansas,NA,5,5,1,4,5,5,5
625,-91.09455872,33.4435463,3,625,arkansas,NA,5,5,1,4,5,5,5
626,-91.07736969,33.4435463,3,626,arkansas,NA,5,5,1,4,5,5,5
627,-91.07164001,33.42635727,3,627,arkansas,NA,5,5,1,4,5,5,5
628,-91.09455872,33.39770889,3,628,arkansas,NA,5,5,1,4,5,5,5
629,-91.12893677,33.37479019,3,629,arkansas,NA,5,5,1,4,5,5,5
630,-91.16331482,33.35760117,3,630,arkansas,NA,5,5,1,4,5,5,5
631,-91.16904449,33.34041595,3,631,arkansas,NA,5,5,1,4,5,5,5
632,-91.15758514,33.32322693,3,632,arkansas,NA,5,5,1,4,5,5,5
633,-91.12320709,33.25447083,3,633,arkansas,NA,5,5,1,4,5,5,5
634,-91.11174774,33.24874115,3,634,arkansas,NA,5,5,1,4,5,5,5
635,-91.10028839,33.25447083,3,635,arkansas,NA,5,5,1,4,5,5,5
636,-91.08882904,33.27738953,3,636,arkansas,NA,5,5,1,4,5,5,5
637,-91.07164001,33.2831192,3,637,arkansas,NA,5,5,1,4,5,5,5
638,-91.05445099,33.28884506,3,638,arkansas,NA,5,5,1,4,5,5,5
639,-91.04872131,33.27738953,3,639,arkansas,NA,5,5,1,4,5,5,5
640,-91.04299164,33.25447083,3,640,arkansas,NA,5,5,1,4,5,5,5
641,-91.06018066,33.23155212,3,641,arkansas,NA,5,5,1,4,5,5,5
642,-91.07164001,33.2143631,3,642,arkansas,NA,5,5,1,4,5,5,5
643,-91.07736969,33.1914444,3,643,arkansas,NA,5,5,1,4,5,5,5
644,-91.08882904,33.1685257,3,644,arkansas,NA,5,5,1,4,5,5,5
645,-91.12893677,33.14560699,3,645,arkansas,NA,5,5,1,4,5,5,5
646,-91.16904449,33.14560699,3,646,arkansas,NA,5,5,1,4,5,5,5
647,-91.18050385,33.13414764,3,647,arkansas,NA,5,5,1,4,5,5,5
648,-91.18623352,33.11696243,3,648,arkansas,NA,5,5,1,4,5,5,5
649,-91.14039612,33.07685471,3,649,arkansas,NA,5,5,1,4,5,5,5
650,-91.13466644,33.05966568,3,650,arkansas,NA,5,5,1,4,5,5,5
651,-91.14612579,33.04247284,3,651,arkansas,NA,5,5,1,4,5,5,5
652,-91.18623352,33.00236893,3,652,arkansas,NA,5,5,1,4,5,5,5
653,-91.19195557,32.99663925,3,653,arkansas,NA,5,5,1,4,5,5,5
654,-91.28936768,33.00236893,3,654,arkansas,NA,5,5,1,4,5,5,5
